# started on Thu Mar 14 01:32:45 2019

     1.704215354,380073216,,cycles,2066826822,100.00,,
     1.704215354,16319295,,r8188,2056765055,100.00,,
     1.704215354,13122,,r4189,2044812035,100.00,,
     1.704215354,78368703,,L1-dcache-loads,2031976967,100.00,,
     1.704215354,116917,,l1d.replacement,2019261211,100.00,,
     1.804950931,365746774,,cycles,2041446745,100.00,,
     1.804950931,15736331,,r8188,2035992470,100.00,,
     1.804950931,13059,,r4189,2029938293,100.00,,
     1.804950931,77618303,,L1-dcache-loads,2023451355,100.00,,
     1.804950931,125022,,l1d.replacement,2017014444,100.00,,
     1.905626995,366154158,,cycles,2032147082,100.00,,
     1.905626995,15812495,,r8188,2028503670,100.00,,
     1.905626995,13018,,r4189,2024463698,100.00,,
     1.905626995,78025845,,L1-dcache-loads,2020135767,100.00,,
     1.905626995,137541,,l1d.replacement,2015841655,100.00,,
     2.006364604,371024910,,cycles,2027582820,100.00,,
     2.006364604,16154835,,r8188,2024888075,100.00,,
     2.006364604,21647,,r4189,2021891358,100.00,,
     2.006364604,79346553,,L1-dcache-loads,2018676524,100.00,,
     2.006364604,195694,,l1d.replacement,2015516992,100.00,,
     2.107048515,369436368,,cycles,2024939765,100.00,,
     2.107048515,15826504,,r8188,2022762864,100.00,,
     2.107048515,19854,,r4189,2020340325,100.00,,
     2.107048515,78293808,,L1-dcache-loads,2017752491,100.00,,
     2.107048515,196678,,l1d.replacement,2015180224,100.00,,
     2.207732075,366580635,,cycles,2022984616,100.00,,
     2.207732075,15760932,,r8188,2021180194,100.00,,
     2.207732075,15099,,r4189,2019181574,100.00,,
     2.207732075,77798401,,L1-dcache-loads,2017039265,100.00,,
     2.207732075,167431,,l1d.replacement,2014913031,100.00,,
     2.308478987,366386053,,cycles,2021774902,100.00,,
     2.308478987,15753992,,r8188,2020256792,100.00,,
     2.308478987,14233,,r4189,2018552893,100.00,,
     2.308478987,77760675,,L1-dcache-loads,2016724314,100.00,,
     2.308478987,168410,,l1d.replacement,2014909016,100.00,,
     2.409215311,370342474,,cycles,2020839051,100.00,,
     2.409215311,16030273,,r8188,2019492240,100.00,,
     2.409215311,16431,,r4189,2018020507,100.00,,
     2.409215311,79258682,,L1-dcache-loads,2016439840,100.00,,
     2.409215311,205409,,l1d.replacement,2014873141,100.00,,
     2.509979415,405590377,,cycles,2020262315,100.00,,
     2.509979415,19344645,,r8188,2019085191,100.00,,
     2.509979415,42386,,r4189,2017759012,100.00,,
     2.509979415,91247935,,L1-dcache-loads,2016336360,100.00,,
     2.509979415,1112896,,l1d.replacement,2014924241,100.00,,
     2.610728490,382570585,,cycles,2019736592,100.00,,
     2.610728490,16380917,,r8188,2018666347,100.00,,
     2.610728490,47121,,r4189,2017474366,100.00,,
     2.610728490,81129041,,L1-dcache-loads,2016195734,100.00,,
     2.610728490,583372,,l1d.replacement,2014926905,100.00,,
     2.711440607,374510111,,cycles,2019281314,100.00,,
     2.711440607,15951111,,r8188,2018297647,100.00,,
     2.711440607,17957,,r4189,2017203692,100.00,,
     2.711440607,78840232,,L1-dcache-loads,2016031426,100.00,,
     2.711440607,328788,,l1d.replacement,2014867122,100.00,,
     2.812200904,366871277,,cycles,2018868245,100.00,,
     2.812200904,15733828,,r8188,2017998034,100.00,,
     2.812200904,14880,,r4189,2017014447,100.00,,
     2.812200904,77709591,,L1-dcache-loads,2015947300,100.00,,
     2.812200904,168802,,l1d.replacement,2014888324,100.00,,
     2.912943008,364297879,,cycles,2018585478,100.00,,
     2.912943008,15699606,,r8188,2017759755,100.00,,
     2.912943008,12153,,r4189,2016842011,100.00,,
     2.912943008,77435290,,L1-dcache-loads,2015857261,100.00,,
     2.912943008,123626,,l1d.replacement,2014882272,100.00,,
     3.013687997,368123594,,cycles,2018326310,100.00,,
     3.013687997,15831105,,r8188,2017559533,100.00,,
     3.013687997,16599,,r4189,2016706536,100.00,,
     3.013687997,78154069,,L1-dcache-loads,2015791142,100.00,,
     3.013687997,191211,,l1d.replacement,2014882473,100.00,,
     3.114399530,373630723,,cycles,2018051879,100.00,,
     3.114399530,16106635,,r8188,2017332574,100.00,,
     3.114399530,26195,,r4189,2016537125,100.00,,
     3.114399530,81691563,,L1-dcache-loads,2015683711,100.00,,
     3.114399530,235968,,l1d.replacement,2014836864,100.00,,
     3.215109771,366093090,,cycles,2017831557,100.00,,
     3.215109771,15719216,,r8188,2017133712,100.00,,
     3.215109771,14742,,r4189,2016387812,100.00,,
     3.215109771,79678412,,L1-dcache-loads,2015588256,100.00,,
     3.215109771,154365,,l1d.replacement,2014794934,100.00,,
     3.315887306,365412265,,cycles,2017626237,100.00,,
     3.315887306,15779736,,r8188,2016995303,100.00,,
     3.315887306,12437,,r4189,2016293206,100.00,,
     3.315887306,80000250,,L1-dcache-loads,2015539873,100.00,,
     3.315887306,140845,,l1d.replacement,2014802991,100.00,,
     3.416615355,366309149,,cycles,2017498470,100.00,,
     3.416615355,15765585,,r8188,2016901764,100.00,,
     3.416615355,14742,,r4189,2016238659,100.00,,
     3.416615355,79878172,,L1-dcache-loads,2015527219,100.00,,
     3.416615355,174509,,l1d.replacement,2014821346,100.00,,
     3.517356108,365447780,,cycles,2017355103,100.00,,
     3.517356108,15718531,,r8188,2016789950,100.00,,
     3.517356108,13498,,r4189,2016161705,100.00,,
     3.517356108,79676672,,L1-dcache-loads,2015488142,100.00,,
     3.517356108,152723,,l1d.replacement,2014819513,100.00,,
     3.618095821,365901996,,cycles,2017226424,100.00,,
     3.618095821,15787173,,r8188,2016689720,100.00,,
     3.618095821,14130,,r4189,2016092842,100.00,,
     3.618095821,80002784,,L1-dcache-loads,2015452531,100.00,,
     3.618095821,144925,,l1d.replacement,2014817037,100.00,,
     3.718833368,365707914,,cycles,2017106916,100.00,,
     3.718833368,15778049,,r8188,2016595399,100.00,,
     3.718833368,13867,,r4189,2016027263,100.00,,
     3.718833368,79803188,,L1-dcache-loads,2015417800,100.00,,
     3.718833368,137592,,l1d.replacement,2014812616,100.00,,
     3.819572557,367082723,,cycles,2016999371,100.00,,
     3.819572557,15819631,,r8188,2016511997,100.00,,
     3.819572557,13729,,r4189,2015969686,100.00,,
     3.819572557,80179057,,L1-dcache-loads,2015387597,100.00,,
     3.819572557,153316,,l1d.replacement,2014809963,100.00,,
     3.920313663,365426828,,cycles,2016904617,100.00,,
     3.920313663,15791293,,r8188,2016437943,100.00,,
     3.920313663,12566,,r4189,2015918644,100.00,,
     3.920313663,80023325,,L1-dcache-loads,2015361598,100.00,,
     3.920313663,138393,,l1d.replacement,2014809226,100.00,,
     4.020968178,414791008,,cycles,2016798933,100.00,,
     4.020968178,19779395,,r8188,2016339725,100.00,,
     4.020968178,56799,,r4189,2015830091,100.00,,
     4.020968178,95144378,,L1-dcache-loads,2015284559,100.00,,
     4.020968178,1141450,,l1d.replacement,2014743010,100.00,,
     4.121600568,368771457,,cycles,2016632735,100.00,,
     4.121600568,15802533,,r8188,2016191118,100.00,,
     4.121600568,18759,,r4189,2015701894,100.00,,
     4.121600568,80205745,,L1-dcache-loads,2015178080,100.00,,
     4.121600568,179976,,l1d.replacement,2014658219,100.00,,
     4.222263650,367341392,,cycles,2016482553,100.00,,
     4.222263650,15834622,,r8188,2016064154,100.00,,
     4.222263650,14614,,r4189,2015597494,100.00,,
     4.222263650,80230117,,L1-dcache-loads,2015097404,100.00,,
     4.222263650,174264,,l1d.replacement,2014601180,100.00,,
     4.322933337,364804127,,cycles,2016368512,100.00,,
     4.322933337,15702943,,r8188,2015963737,100.00,,
     4.322933337,13027,,r4189,2015514671,100.00,,
     4.322933337,79565516,,L1-dcache-loads,2015033378,100.00,,
     4.322933337,129161,,l1d.replacement,2014555501,100.00,,
     4.423609948,364663994,,cycles,2016261927,100.00,,
     4.423609948,15703173,,r8188,2015873132,100.00,,
     4.423609948,12601,,r4189,2015441991,100.00,,
     4.423609948,79570979,,L1-dcache-loads,2014978184,100.00,,
     4.423609948,129175,,l1d.replacement,2014517844,100.00,,
     4.524293711,364530635,,cycles,2016159863,100.00,,
     4.524293711,15712589,,r8188,2015781219,100.00,,
     4.524293711,12492,,r4189,2015367752,100.00,,
     4.524293711,79627088,,L1-dcache-loads,2014924456,100.00,,
     4.524293711,133025,,l1d.replacement,2014484996,100.00,,
     4.625037048,365196569,,cycles,2016106948,100.00,,
     4.625037048,15702047,,r8188,2015748480,100.00,,
     4.625037048,13285,,r4189,2015351067,100.00,,
     4.625037048,79612445,,L1-dcache-loads,2014922446,100.00,,
     4.625037048,132119,,l1d.replacement,2014497178,100.00,,
     4.725765317,365968068,,cycles,2016058076,100.00,,
     4.725765317,15775078,,r8188,2015711223,100.00,,
     4.725765317,12962,,r4189,2015324695,100.00,,
     4.725765317,79966596,,L1-dcache-loads,2014910069,100.00,,
     4.725765317,137938,,l1d.replacement,2014498547,100.00,,
     4.826513733,364546691,,cycles,2016016753,100.00,,
     4.826513733,15700271,,r8188,2015681612,100.00,,
     4.826513733,12382,,r4189,2015308648,100.00,,
     4.826513733,79583334,,L1-dcache-loads,2014908590,100.00,,
     4.826513733,124202,,l1d.replacement,2014511544,100.00,,
     4.927121192,364070820,,cycles,2015936610,100.00,,
     4.927121192,15676502,,r8188,2015591581,100.00,,
     4.927121192,12091,,r4189,2015224679,100.00,,
     4.927121192,79456715,,L1-dcache-loads,2014831600,100.00,,
     4.927121192,119916,,l1d.replacement,2014441624,100.00,,
     5.027775201,365085952,,cycles,2015840439,100.00,,
     5.027775201,15753984,,r8188,2015517626,100.00,,
     5.027775201,13948,,r4189,2015161468,100.00,,
     5.027775201,79518261,,L1-dcache-loads,2014779866,100.00,,
     5.027775201,137531,,l1d.replacement,2014401036,100.00,,
     5.128490253,372024685,,cycles,2015775936,100.00,,
     5.128490253,15982268,,r8188,2015470278,100.00,,
     5.128490253,21692,,r4189,2015127687,100.00,,
     5.128490253,80997117,,L1-dcache-loads,2014760252,100.00,,
     5.128490253,243301,,l1d.replacement,2014395629,100.00,,
     5.229215262,366337119,,cycles,2015739820,100.00,,
     5.229215262,15736687,,r8188,2015440178,100.00,,
     5.229215262,14321,,r4189,2015108549,100.00,,
     5.229215262,79791670,,L1-dcache-loads,2014751716,100.00,,
     5.229215262,167107,,l1d.replacement,2014397477,100.00,,
     5.329961812,364552856,,cycles,2015707362,100.00,,
     5.329961812,15697206,,r8188,2015417180,100.00,,
     5.329961812,12366,,r4189,2015094620,100.00,,
     5.329961812,79563289,,L1-dcache-loads,2014748526,100.00,,
     5.329961812,139481,,l1d.replacement,2014407425,100.00,,
     5.430684767,365244624,,cycles,2015683895,100.00,,
     5.430684767,15713750,,r8188,2015399879,100.00,,
     5.430684767,13611,,r4189,2015084774,100.00,,
     5.430684767,79652583,,L1-dcache-loads,2014746758,100.00,,
     5.430684767,137126,,l1d.replacement,2014411489,100.00,,
     5.531346655,410965531,,cycles,2015650964,100.00,,
     5.531346655,19665642,,r8188,2015367691,100.00,,
     5.531346655,55189,,r4189,2015053941,100.00,,
     5.531346655,94962408,,L1-dcache-loads,2014717975,100.00,,
     5.531346655,1153341,,l1d.replacement,2014384414,100.00,,
     5.632007706,382952986,,cycles,2015577328,100.00,,
     5.632007706,16384572,,r8188,2015302263,100.00,,
     5.632007706,47783,,r4189,2015003549,100.00,,
     5.632007706,83238141,,L1-dcache-loads,2014678241,100.00,,
     5.632007706,615398,,l1d.replacement,2014353951,100.00,,
     5.732602387,365343543,,cycles,2015490327,100.00,,
     5.732602387,15728578,,r8188,2015218199,100.00,,
     5.732602387,13058,,r4189,2014922784,100.00,,
     5.732602387,79581237,,L1-dcache-loads,2014606322,100.00,,
     5.732602387,143917,,l1d.replacement,2014292280,100.00,,
     5.833245458,366135765,,cycles,2015434618,100.00,,
     5.833245458,15812019,,r8188,2015171816,100.00,,
     5.833245458,13333,,r4189,2014880587,100.00,,
     5.833245458,79985122,,L1-dcache-loads,2014568755,100.00,,
     5.833245458,148213,,l1d.replacement,2014259196,100.00,,
     5.933922667,367352679,,cycles,2015376214,100.00,,
     5.933922667,15751121,,r8188,2015123134,100.00,,
     5.933922667,15376,,r4189,2014841507,100.00,,
     5.933922667,79794304,,L1-dcache-loads,2014539874,100.00,,
     5.933922667,175223,,l1d.replacement,2014240341,100.00,,
     6.034596969,367510308,,cycles,2015324867,100.00,,
     6.034596969,13867016,,r8188,2015079447,100.00,,
     6.034596969,16870,,r4189,2014805827,100.00,,
     6.034596969,77703830,,L1-dcache-loads,2014512611,100.00,,
     6.034596969,169037,,l1d.replacement,2014221662,100.00,,
     6.135317855,370973341,,cycles,2015304735,100.00,,
     6.135317855,8986957,,r8188,2015064157,100.00,,
