# started on Thu Mar 14 04:16:46 2019

     1.214159647,381627101,,cycles,2067670041,100.00,,
     1.214159647,11170007,,r8188,2056972804,100.00,,
     1.214159647,73259,,r4189,2044554488,100.00,,
     1.214159647,51389932,,L1-dcache-loads,2031402540,100.00,,
     1.214159647,663928,,l1d.replacement,2018426559,100.00,,
     1.314854458,368478603,,cycles,2040792692,100.00,,
     1.314854458,10684952,,r8188,2035421476,100.00,,
     1.314854458,75074,,r4189,2029237476,100.00,,
     1.314854458,51302755,,L1-dcache-loads,2022693569,100.00,,
     1.314854458,720859,,l1d.replacement,2016238919,100.00,,
     1.415577040,367626380,,cycles,2031864128,100.00,,
     1.415577040,10748030,,r8188,2028328959,100.00,,
     1.415577040,73062,,r4189,2024236993,100.00,,
     1.415577040,51434702,,L1-dcache-loads,2019929314,100.00,,
     1.415577040,693665,,l1d.replacement,2015673286,100.00,,
     1.516248896,382102933,,cycles,2027141179,100.00,,
     1.516248896,11560666,,r8188,2024402471,100.00,,
     1.516248896,109317,,r4189,2021347693,100.00,,
     1.516248896,55468134,,L1-dcache-loads,2018262542,100.00,,
     1.516248896,972685,,l1d.replacement,2015089727,100.00,,
     1.616996894,374438006,,cycles,2024755307,100.00,,
     1.616996894,10839623,,r8188,2022635056,100.00,,
     1.616996894,77466,,r4189,2020202070,100.00,,
     1.616996894,51793842,,L1-dcache-loads,2017632971,100.00,,
     1.616996894,840456,,l1d.replacement,2015078503,100.00,,
     1.717734707,366613583,,cycles,2023111420,100.00,,
     1.717734707,10681270,,r8188,2021354232,100.00,,
     1.717734707,73144,,r4189,2019318782,100.00,,
     1.717734707,51094758,,L1-dcache-loads,2017162355,100.00,,
     1.717734707,695187,,l1d.replacement,2015032783,100.00,,
     1.818471596,367298401,,cycles,2021920909,100.00,,
     1.818471596,10708201,,r8188,2020415110,100.00,,
     1.818471596,73866,,r4189,2018669599,100.00,,
     1.818471596,51298668,,L1-dcache-loads,2016821127,100.00,,
     1.818471596,702322,,l1d.replacement,2014996960,100.00,,
     1.919188234,370200261,,cycles,2021004479,100.00,,
     1.919188234,10946614,,r8188,2019660009,100.00,,
     1.919188234,80428,,r4189,2018132378,100.00,,
     1.919188234,52587812,,L1-dcache-loads,2016515291,100.00,,
     1.919188234,753076,,l1d.replacement,2014919688,100.00,,
     2.019925516,367611106,,cycles,2020290361,100.00,,
     2.019925516,10772306,,r8188,2019119719,100.00,,
     2.019925516,74336,,r4189,2017762379,100.00,,
     2.019925516,51367601,,L1-dcache-loads,2016324403,100.00,,
