# started on Thu Mar 14 00:23:11 2019

     2.097487785,23686331,,cycles,2081584176,100.00,,
     2.097487785,616758,,r8188,2077781393,100.00,,
     2.097487785,15860,,r4189,2073580836,100.00,,
     2.097487785,2064800,,L1-dcache-loads,2068768761,100.00,,
     2.097487785,174722,,l1d.replacement,2063504820,100.00,,
     2.199513720,25532896,,cycles,2072938187,100.00,,
     2.199513720,801719,,r8188,2071292828,100.00,,
     2.199513720,23348,,r4189,2068403892,100.00,,
     2.199513720,3265813,,L1-dcache-loads,2061417975,100.00,,
     2.199513720,205250,,l1d.replacement,2053501129,100.00,,
     2.302604768,16653878,,cycles,2060768630,100.00,,
     2.302604768,434824,,r8188,2059684129,100.00,,
     2.302604768,12763,,r4189,2058213824,100.00,,
     2.302604768,1869796,,L1-dcache-loads,2056623508,100.00,,
     2.302604768,148701,,l1d.replacement,2054607842,100.00,,
     2.404018350,24173893,,cycles,2060226848,100.00,,
     2.404018350,861156,,r8188,2059055661,100.00,,
     2.404018350,19953,,r4189,2055785058,100.00,,
     2.404018350,3382723,,L1-dcache-loads,2051992983,100.00,,
     2.404018350,173526,,l1d.replacement,2048034011,100.00,,
     2.507184571,14679414,,cycles,2053326684,100.00,,
     2.507184571,363006,,r8188,2052610125,100.00,,
     2.507184571,12510,,r4189,2051697332,100.00,,
     2.507184571,1768319,,L1-dcache-loads,2050632021,100.00,,
     2.507184571,131373,,l1d.replacement,2049552712,100.00,,
     2.608935194,20183881,,cycles,2054579165,100.00,,
     2.608935194,527076,,r8188,2053971001,100.00,,
     2.608935194,14083,,r4189,2052671901,100.00,,
     2.608935194,1875667,,L1-dcache-loads,2050178990,100.00,,
     2.608935194,135298,,l1d.replacement,2047551052,100.00,,
     2.710033702,17042142,,cycles,2051451729,100.00,,
     2.710033702,407786,,r8188,2050132326,100.00,,
     2.710033702,13768,,r4189,2048024879,100.00,,
     2.710033702,1745835,,L1-dcache-loads,2045858347,100.00,,
     2.710033702,137727,,l1d.replacement,2043593984,100.00,,
     2.811483808,13991594,,cycles,2047485695,100.00,,
     2.811483808,353228,,r8188,2046980324,100.00,,
     2.811483808,12719,,r4189,2045352233,100.00,,
     2.811483808,1672131,,L1-dcache-loads,2043455138,100.00,,
     2.811483808,124293,,l1d.replacement,2041474044,100.00,,
     2.912702700,16381873,,cycles,2045417275,100.00,,
     2.912702700,369991,,r8188,2044401327,100.00,,
     2.912702700,14112,,r4189,2042761232,100.00,,
     2.912702700,1712584,,L1-dcache-loads,2041075364,100.00,,
     2.912702700,146891,,l1d.replacement,2039312369,100.00,,
     3.016059136,15907995,,cycles,2043081701,100.00,,
     3.016059136,452259,,r8188,2042736850,100.00,,
     3.016059136,12692,,r4189,2042304051,100.00,,
     3.016059136,2306964,,L1-dcache-loads,2041852209,100.00,,
     3.016059136,141412,,l1d.replacement,2041334844,100.00,,
     3.119364082,22475232,,cycles,2045031021,100.00,,
     3.119364082,716749,,r8188,2044710801,100.00,,
     3.119364082,20146,,r4189,2044320882,100.00,,
     3.119364082,3028842,,L1-dcache-loads,2043906527,100.00,,
     3.119364082,181431,,l1d.replacement,2043427922,100.00,,
     3.222674970,71873557,,cycles,2046525960,100.00,,
     3.222674970,4721212,,r8188,2046256521,100.00,,
     3.222674970,51277,,r4189,2045908600,100.00,,
     3.222674970,18059455,,L1-dcache-loads,2045528251,100.00,,
     3.222674970,1174529,,l1d.replacement,2045083089,100.00,,
