# started on Thu Jun 14 20:48:08 2018

     4.820689875,211252297,,r11,5000671500,100.00,,,,
     4.820689875,846224,,r10,5000668125,100.00,,,,
     4.820689875,34401632,,r12,5000664500,100.00,,,,
     4.820689875,1168740,,r42,5000655750,100.00,,,,
     4.820689875,141748,,r48,5000639625,100.00,,,,
     4.820689875,65131484,,r72,5000614750,100.00,,,,
     7.322672125,193687381,,r11,5002318000,100.00,,,,
     7.322672125,641075,,r10,5002316562,100.00,,,,
     7.322672125,32145270,,r12,5002314437,100.00,,,,
     7.322672125,1044035,,r42,5002309875,100.00,,,,
     7.322672125,121439,,r48,5002302062,100.00,,,,
     7.322672125,61567169,,r72,5002289625,100.00,,,,
     9.823149500,200628311,,r11,5001863250,100.00,,,,
     9.823149500,645981,,r10,5001861958,100.00,,,,
     9.823149500,33166233,,r12,5001860666,100.00,,,,
     9.823149500,1107596,,r42,5001857666,100.00,,,,
     9.823149500,134202,,r48,5001852875,100.00,,,,
     9.823149500,62565988,,r72,5001845041,100.00,,,,
    12.323647500,220165105,,r11,5001663750,100.00,,,,
    12.323647500,576336,,r10,5001666000,100.00,,,,
    12.323647500,36595436,,r12,5001662062,100.00,,,,
    12.323647500,1104379,,r42,5001653843,100.00,,,,
    12.323647500,141059,,r48,5001643843,100.00,,,,
    12.323647500,70357901,,r72,5001631531,100.00,,,,
    14.824105375,393359575,,r11,5001494750,100.00,,,,
    14.824105375,973466,,r10,5001494875,100.00,,,,
    14.824105375,68714098,,r12,5001494425,100.00,,,,
    14.824105375,1955566,,r42,5001493075,100.00,,,,
    14.824105375,286473,,r48,5001490500,100.00,,,,
    14.824105375,129606964,,r72,5001485900,100.00,,,,
    17.324562250,511174995,,r11,5001397729,100.00,,,,
    17.324562250,1122796,,r10,5001397916,100.00,,,,
    17.324562250,86007910,,r12,5001397500,100.00,,,,
    17.324562250,2578367,,r42,5001396395,100.00,,,,
    17.324562250,336711,,r48,5001394250,100.00,,,,
    17.324562250,165044362,,r72,5001390500,100.00,,,,
    19.825018750,434902347,,r11,5001329571,100.00,,,,
    19.825018750,923887,,r10,5001329660,100.00,,,,
    19.825018750,77594562,,r12,5001329107,100.00,,,,
    19.825018750,2211415,,r42,5001327910,100.00,,,,
    19.825018750,330027,,r48,5001325964,100.00,,,,
    19.825018750,146886840,,r72,5001322535,100.00,,,,
    22.325421500,471061853,,r11,5001278593,100.00,,,,
    22.325421500,945829,,r10,5001276125,100.00,,,,
    22.325421500,83130135,,r12,5001273156,100.00,,,,
    22.325421500,2256855,,r42,5001269609,100.00,,,,
    22.325421500,353204,,r48,5001264906,100.00,,,,
    22.325421500,156417877,,r72,5001259015,100.00,,,,
    24.825807625,530218211,,r11,5001230944,100.00,,,,
    24.825807625,980522,,r10,5001226930,100.00,,,,
    24.825807625,88167911,,r12,5001222902,100.00,,,,
    24.825807625,2937954,,r42,5001218041,100.00,,,,
    24.825807625,351145,,r48,5001212486,100.00,,,,
    24.825807625,165967354,,r72,5001206041,100.00,,,,
    27.326199125,490941290,,r11,5001169100,100.00,,,,
    27.326199125,995661,,r10,5001168800,100.00,,,,
    27.326199125,86751052,,r12,5001168425,100.00,,,,
    27.326199125,2312253,,r42,5001167500,100.00,,,,
    27.326199125,338879,,r48,5001165950,100.00,,,,
    27.326199125,168780158,,r72,5001163450,100.00,,,,
    29.826638750,522129194,,r11,5001142647,100.00,,,,
    29.826638750,1026468,,r10,5001142329,100.00,,,,
    29.826638750,94913473,,r12,5001142125,100.00,,,,
    29.826638750,2668519,,r42,5001141272,100.00,,,,
