# started on Thu Jun 14 19:55:44 2018

     4.740410500,3995590115,,r11,5000366000,100.00,,,,
     4.740410500,2876839,,r10,5000353750,100.00,,,,
     4.740410500,333730654,,r12,5000344750,100.00,,,,
     4.740410500,5719454,,r42,5000334375,100.00,,,,
     4.740410500,1669552,,r48,5000318625,100.00,,,,
     4.740410500,1018103013,,r72,5000299250,100.00,,,,
     7.241998375,3996330663,,r11,5001775375,100.00,,,,
     7.241998375,3756759,,r10,5001767812,100.00,,,,
     7.241998375,359610847,,r12,5001762187,100.00,,,,
     7.241998375,5916229,,r42,5001756250,100.00,,,,
     7.241998375,1298585,,r48,5001748562,100.00,,,,
     7.241998375,1038963980,,r72,5001738375,100.00,,,,
     9.742178375,3995956029,,r11,5001301916,100.00,,,,
     9.742178375,3761715,,r10,5001296875,100.00,,,,
     9.742178375,360322436,,r12,5001293583,100.00,,,,
     9.742178375,5920987,,r42,5001290500,100.00,,,,
     9.742178375,1297855,,r48,5001285291,100.00,,,,
     9.742178375,1039685733,,r72,5001278708,100.00,,,,
    12.242363375,4020963821,,r11,5001068875,100.00,,,,
    12.242363375,3778336,,r10,5001064718,100.00,,,,
    12.242363375,360944706,,r12,5001062500,100.00,,,,
    12.242363375,5909021,,r42,5001060187,100.00,,,,
    12.242363375,1294605,,r48,5001056218,100.00,,,,
    12.242363375,1039159653,,r72,5001051406,100.00,,,,
    14.744019875,3998419671,,r11,5001519125,100.00,,,,
    14.744019875,3761790,,r10,5001515800,100.00,,,,
    14.744019875,360005550,,r12,5001513725,100.00,,,,
    14.744019875,5920693,,r42,5001511100,100.00,,,,
    14.744019875,1299566,,r48,5001507925,100.00,,,,
    14.744019875,1040002360,,r72,5001503900,100.00,,,,
    17.244204125,3997440916,,r11,5001324458,100.00,,,,
    17.244204125,3786836,,r10,5001322458,100.00,,,,
    17.244204125,360550361,,r12,5001321208,100.00,,,,
    17.244204125,5931384,,r42,5001319583,100.00,,,,
    17.244204125,1301188,,r48,5001317416,100.00,,,,
    17.244204125,1041506926,,r72,5001314229,100.00,,,,
    19.744387250,3993114876,,r11,5001190321,100.00,,,,
    19.744387250,3753750,,r10,5001188000,100.00,,,,
    19.744387250,359892285,,r12,5001186339,100.00,,,,
    19.744387250,5894669,,r42,5001184625,100.00,,,,
    19.744387250,1300122,,r48,5001182250,100.00,,,,
    19.744387250,1039913703,,r72,5001179250,100.00,,,,
    22.244543875,4015415256,,r11,5001080749,100.00,,,,
    22.244543875,3753089,,r10,5001078671,100.00,,,,
    22.244543875,360366413,,r12,5001077203,100.00,,,,
    22.244543875,5902605,,r42,5001075515,100.00,,,,
    22.244543875,1297566,,r48,5001073437,100.00,,,,
    22.244543875,1040146059,,r72,5001070828,100.00,,,,
    24.744700625,3994390006,,r11,5000995791,100.00,,,,
    24.744700625,3755668,,r10,5000993875,100.00,,,,
    24.744700625,360062238,,r12,5000992597,100.00,,,,
    24.744700625,5908961,,r42,5000991013,100.00,,,,
    24.744700625,1300773,,r48,5000989069,100.00,,,,
    24.744700625,1040367576,,r72,5000986777,100.00,,,,
    27.246165000,3994961144,,r11,5001189249,100.00,,,,
    27.246165000,3755263,,r10,5001187375,100.00,,,,
