# started on Thu Jun 14 18:31:10 2018

     4.170361250,3993159747,,r11,5000331375,100.00,,,,
     4.170361250,27005,,r10,5000320375,100.00,,,,
     4.170361250,202629864,,r12,5000310750,100.00,,,,
     4.170361250,38583,,r42,5000296750,100.00,,,,
     4.170361250,742,,r48,5000281750,100.00,,,,
     4.170361250,1417068686,,r72,5000263375,100.00,,,,
     6.671939375,3997100494,,r11,5001743687,100.00,,,,
     6.671939375,37536,,r10,5001737062,100.00,,,,
     6.671939375,177243859,,r12,5001732062,100.00,,,,
     6.671939375,46052,,r42,5001725875,100.00,,,,
     6.671939375,703,,r48,5001718875,100.00,,,,
     6.671939375,1363196874,,r72,5001710250,100.00,,,,
     9.172130125,3975727249,,r11,5001289208,100.00,,,,
     9.172130125,137316,,r10,5001285166,100.00,,,,
     9.172130125,84771327,,r12,5001281958,100.00,,,,
     9.172130125,115190,,r42,5001277625,100.00,,,,
     9.172130125,5036,,r48,5001272666,100.00,,,,
     9.172130125,1158363985,,r72,5001267000,100.00,,,,
    11.672308750,3991215111,,r11,5001060593,100.00,,,,
    11.672308750,556980,,r10,5001056375,100.00,,,,
    11.672308750,45000489,,r12,5001053593,100.00,,,,
    11.672308750,63496,,r42,5001049937,100.00,,,,
    11.672308750,293,,r48,5001045562,100.00,,,,
    11.672308750,1071832197,,r72,5001040656,100.00,,,,
    14.173835750,3993427472,,r11,5001458925,100.00,,,,
    14.173835750,157902,,r10,5001455575,100.00,,,,
    14.173835750,28614717,,r12,5001453375,100.00,,,,
    14.173835750,279789,,r42,5001450575,100.00,,,,
    14.173835750,405,,r48,5001447100,100.00,,,,
    14.173835750,1031268269,,r72,5001443250,100.00,,,,
    16.673983250,3990952048,,r11,5001265583,100.00,,,,
    16.673983250,45762,,r10,5001262458,100.00,,,,
    16.673983250,132363754,,r12,5001260562,100.00,,,,
    16.673983250,151523,,r42,5001257979,100.00,,,,
    16.673983250,311,,r48,5001255208,100.00,,,,
    16.673983250,2281997427,,r72,5001251833,100.00,,,,
    19.174135750,4012120527,,r11,5001127571,100.00,,,,
    19.174135750,32728,,r10,5001125107,100.00,,,,
    19.174135750,159371676,,r12,5001123589,100.00,,,,
    19.174135750,102751,,r42,5001121446,100.00,,,,
    19.174135750,3604,,r48,5001119071,100.00,,,,
    19.174135750,2927942135,,r72,5001116375,100.00,,,,
    21.674293125,3991888956,,r11,5001026031,100.00,,,,
    21.674293125,176584,,r10,5001024015,100.00,,,,
    21.674293125,119413257,,r12,5001022609,100.00,,,,
    21.674293125,80759,,r42,5001020750,100.00,,,,
    21.674293125,365,,r48,5001018640,100.00,,,,
    21.674293125,2911552876,,r72,5001016218,100.00,,,,
    24.174445000,3991212846,,r11,5000946402,100.00,,,,
    24.174445000,563677,,r10,5000944347,100.00,,,,
