# started on Thu Jun 14 18:12:55 2018

     4.580760125,3035574,,r11,5000768750,100.00,,,,
     4.580760125,15163,,r10,5000763875,100.00,,,,
     4.580760125,338700,,r12,5000761125,100.00,,,,
     4.580760125,12803,,r42,5000715500,100.00,,,,
     4.580760125,170,,r48,5000657125,100.00,,,,
     4.580760125,606877,,r72,5000634750,100.00,,,,
     7.082751125,14618310,,r11,5002436312,100.00,,,,
     7.082751125,41275,,r10,5002421312,100.00,,,,
     7.082751125,1474615,,r12,5002407625,100.00,,,,
     7.082751125,32238,,r42,5002372812,100.00,,,,
     7.082751125,1396,,r48,5002331687,100.00,,,,
     7.082751125,2721413,,r72,5002307375,100.00,,,,
     9.583149500,1792597,,r11,5001850750,100.00,,,,
     9.583149500,9893,,r10,5001847416,100.00,,,,
     9.583149500,188594,,r12,5001846750,100.00,,,,
     9.583149500,7051,,r42,5001831791,100.00,,,,
     9.583149500,184,,r48,5001813125,100.00,,,,
     9.583149500,356962,,r72,5001805583,100.00,,,,
    12.083426875,1583281,,r11,5001564218,100.00,,,,
    12.083426875,7053,,r10,5001554906,100.00,,,,
    12.083426875,167645,,r12,5001546750,100.00,,,,
    12.083426875,5446,,r42,5001528000,100.00,,,,
    12.083426875,178,,r48,5001506218,100.00,,,,
    12.083426875,312326,,r72,5001493125,100.00,,,,
    14.585147250,2156039,,r11,5001937325,100.00,,,,
    14.585147250,11995,,r10,5001930775,100.00,,,,
    14.585147250,237490,,r12,5001924350,100.00,,,,
    14.585147250,10158,,r42,5001909675,100.00,,,,
    14.585147250,195,,r48,5001892400,100.00,,,,
    14.585147250,448897,,r72,5001882100,100.00,,,,
    17.085430375,12500487,,r11,5001709208,100.00,,,,
    17.085430375,20919,,r10,5001703333,100.00,,,,
    17.085430375,1195033,,r12,5001698166,100.00,,,,
    17.085430375,17260,,r42,5001685833,100.00,,,,
    17.085430375,240,,r48,5001671520,100.00,,,,
    17.085430375,2185633,,r72,5001663166,100.00,,,,
    19.585719500,1693839,,r11,5001547839,100.00,,,,
    19.585719500,8594,,r10,5001542678,100.00,,,,
    19.585719500,170776,,r12,5001538250,100.00,,,,
    19.585719500,6477,,r42,5001527803,100.00,,,,
    19.585719500,217,,r48,5001515553,100.00,,,,
    19.585719500,323716,,r72,5001508232,100.00,,,,
    22.086088375,10320466,,r11,5001428234,100.00,,,,
    22.086088375,67023,,r10,5001427453,100.00,,,,
    22.086088375,1109313,,r12,5001427031,100.00,,,,
    22.086088375,53535,,r42,5001421359,100.00,,,,
    22.086088375,1949,,r48,5001414046,100.00,,,,
    22.086088375,2065656,,r72,5001411156,100.00,,,,
    24.586500375,5675317,,r11,5001362402,100.00,,,,
    24.586500375,20222,,r10,5001361027,100.00,,,,
    24.586500375,549214,,r12,5001360666,100.00,,,,
    24.586500375,17820,,r42,5001355555,100.00,,,,
    24.586500375,314,,r48,5001349111,100.00,,,,
    24.586500375,1062477,,r72,5001346472,100.00,,,,
    27.088353375,15386580,,r11,5001591600,100.00,,,,
    27.088353375,26122,,r10,5001590425,100.00,,,,
    27.088353375,1392681,,r12,5001590250,100.00,,,,
    27.088353375,23651,,r42,5001585800,100.00,,,,
    27.088353375,251,,r48,5001580025,100.00,,,,
    27.088353375,2599086,,r72,5001579950,100.00,,,,
    29.588708375,2861415,,r11,5001515090,100.00,,,,
    29.588708375,17262,,r10,5001514863,100.00,,,,
    29.588708375,382427,,r12,5001514715,100.00,,,,
    29.588708375,14073,,r42,5001510568,100.00,,,,
    29.588708375,200,,r48,5001505306,100.00,,,,
    29.588708375,688524,,r72,5001503204,100.00,,,,
    32.089076000,2723950,,r11,5001450708,100.00,,,,
    32.089076000,15579,,r10,5001449729,100.00,,,,
    32.089076000,365655,,r12,5001449520,100.00,,,,
    32.089076000,13971,,r42,5001445750,100.00,,,,
    32.089076000,317,,r48,5001441031,100.00,,,,
    32.089076000,671362,,r72,5001439125,100.00,,,,
    34.589442000,2827271,,r11,5001395269,100.00,,,,
    34.589442000,15794,,r10,5001394528,100.00,,,,
    34.589442000,334221,,r12,5001394326,100.00,,,,
    34.589442000,13868,,r42,5001390865,100.00,,,,
    34.589442000,389,,r48,5001386490,100.00,,,,
    34.589442000,630091,,r72,5001384701,100.00,,,,
    37.089817125,13234866,,r11,5001349375,100.00,,,,
    37.089817125,27291,,r10,5001348812,100.00,,,,
    37.089817125,1314166,,r12,5001348651,100.00,,,,
    37.089817125,21570,,r42,5001345267,100.00,,,,
    37.089817125,242,,r48,5001341071,100.00,,,,
    37.089817125,2384279,,r72,5001339383,100.00,,,,
    39.590222250,1773478,,r11,5001313458,100.00,,,,
    39.590222250,8069,,r10,5001312750,100.00,,,,
    39.590222250,198666,,r12,5001312575,100.00,,,,
    39.590222250,7139,,r42,5001309550,100.00,,,,
    39.590222250,294,,r48,5001305741,100.00,,,,
    39.590222250,364613,,r72,5001304216,100.00,,,,
    42.091990500,2027266,,r11,5001452250,100.00,,,,
    42.091990500,10043,,r10,5001451531,100.00,,,,
    42.091990500,219677,,r12,5001451414,100.00,,,,
    42.091990500,8152,,r42,5001448625,100.00,,,,
    42.091990500,269,,r48,5001445140,100.00,,,,
    42.091990500,418393,,r72,5001443734,100.00,,,,
    44.592379750,1984026,,r11,5001409845,100.00,,,,
    44.592379750,11472,,r10,5001409161,100.00,,,,
    44.592379750,253807,,r12,5001409022,100.00,,,,
    44.592379750,8117,,r42,5001406316,100.00,,,,
    44.592379750,107,,r48,5001404463,100.00,,,,
    44.592379750,458824,,r72,5001404360,100.00,,,,
    47.092684000,14068521,,r11,5001374763,100.00,,,,
    47.092684000,30269,,r10,5001373083,100.00,,,,
    47.092684000,1456238,,r12,5001371486,100.00,,,,
    47.092684000,29891,,r42,5001367604,100.00,,,,
    47.092684000,473,,r48,5001362937,100.00,,,,
    47.092684000,2637750,,r72,5001360256,100.00,,,,
    49.594621625,1872535,,r11,5001500046,100.00,,,,
    49.594621625,9994,,r10,5001499440,100.00,,,,
    49.594621625,183334,,r12,5001499309,100.00,,,,
    49.594621625,7204,,r42,5001496934,100.00,,,,
    49.594621625,222,,r48,5001493894,100.00,,,,
    49.594621625,353920,,r72,5001492703,100.00,,,,
    52.094980375,1797512,,r11,5001461031,100.00,,,,
    52.094980375,7971,,r10,5001460475,100.00,,,,
    52.094980375,201491,,r12,5001460318,100.00,,,,
    52.094980375,7017,,r42,5001458018,100.00,,,,
    52.094980375,260,,r48,5001455112,100.00,,,,
    52.094980375,376098,,r72,5001453918,100.00,,,,
    54.595331875,1896052,,r11,5001424857,100.00,,,,
    54.595331875,8160,,r10,5001424315,100.00,,,,
    54.595331875,216526,,r12,5001424184,100.00,,,,
    54.595331875,8087,,r42,5001422005,100.00,,,,
    54.595331875,213,,r48,5001419285,100.00,,,,
    54.595331875,403862,,r72,5001418214,100.00,,,,
    57.095603375,11918750,,r11,5001391113,100.00,,,,
    57.095603375,16177,,r10,5001389454,100.00,,,,
    57.095603375,1103927,,r12,5001388045,100.00,,,,
    57.095603375,15195,,r42,5001384704,100.00,,,,
    57.095603375,271,,r48,5001380778,100.00,,,,
    57.095603375,2008945,,r72,5001378420,100.00,,,,
    59.595943500,1691688,,r11,5001354456,100.00,,,,
    59.595943500,6915,,r10,5001353918,100.00,,,,
    59.595943500,185220,,r12,5001353728,100.00,,,,
    59.595943500,7091,,r42,5001351684,100.00,,,,
    59.595943500,181,,r48,5001349124,100.00,,,,
    59.595943500,344096,,r72,5001348076,100.00,,,,
    62.097719875,4658097,,r11,5001445750,100.00,,,,
    62.097719875,27701,,r10,5001445276,100.00,,,,
    62.097719875,808620,,r12,5001445171,100.00,,,,
    62.097719875,25542,,r42,5001443239,100.00,,,,
    62.097719875,440,,r48,5001440848,100.00,,,,
    62.097719875,1363450,,r72,5001439874,100.00,,,,
    64.598092000,2553692,,r11,5001417730,100.00,,,,
    64.598092000,13399,,r10,5001417310,100.00,,,,
    64.598092000,356122,,r12,5001417219,100.00,,,,
    64.598092000,12791,,r42,5001415365,100.00,,,,
    64.598092000,210,,r48,5001413034,100.00,,,,
    64.598092000,641106,,r72,5001412104,100.00,,,,
    67.098458125,17303708,,r11,5001390543,100.00,,,,
    67.098458125,45900,,r10,5001390495,100.00,,,,
    67.098458125,1607325,,r12,5001390461,100.00,,,,
    67.098458125,38347,,r42,5001388769,100.00,,,,
    67.098458125,1013,,r48,5001386552,100.00,,,,
    67.098458125,2958805,,r72,5001385701,100.00,,,,
    69.598843375,2358871,,r11,5001367967,100.00,,,,
    69.598843375,13861,,r10,5001367842,100.00,,,,
    69.598843375,280131,,r12,5001367777,100.00,,,,
    69.598843375,10237,,r42,5001366101,100.00,,,,
    69.598843375,186,,r48,5001363990,100.00,,,,
    69.598843375,519258,,r72,5001363143,100.00,,,,
    72.100895375,1840802,,r11,5001466232,100.00,,,,
