# started on Thu Jun 14 18:30:33 2018

     4.590667750,238367521,,r11,5000730875,100.00,,,,
     4.590667750,971555,,r10,5000698625,100.00,,,,
     4.590667750,37183741,,r12,5000656875,100.00,,,,
     4.590667750,1299344,,r42,5000608000,100.00,,,,
     4.590667750,158248,,r48,5000550250,100.00,,,,
     4.590667750,70913167,,r72,5000483000,100.00,,,,
     7.092612125,183634095,,r11,5002310562,100.00,,,,
     7.092612125,637900,,r10,5002293875,100.00,,,,
     7.092612125,31091144,,r12,5002272562,100.00,,,,
     7.092612125,982748,,r42,5002246937,100.00,,,,
     7.092612125,119418,,r48,5002217937,100.00,,,,
     7.092612125,59228321,,r72,5002184125,100.00,,,,
     9.592990625,190603648,,r11,5001793458,100.00,,,,
     9.592990625,617844,,r10,5001782166,100.00,,,,
     9.592990625,32364033,,r12,5001768041,100.00,,,,
     9.592990625,1039478,,r42,5001751125,100.00,,,,
     9.592990625,131767,,r48,5001731958,100.00,,,,
     9.592990625,61917077,,r72,5001708916,100.00,,,,
    12.094188750,209166636,,r11,5001922531,100.00,,,,
    12.094188750,574021,,r10,5001916906,100.00,,,,
    12.094188750,35381899,,r12,5001919625,100.00,,,,
    12.094188750,1135825,,r42,5001912531,100.00,,,,
    12.094188750,127650,,r48,5001898500,100.00,,,,
    12.094188750,67982382,,r72,5001880781,100.00,,,,
    14.594626500,355641018,,r11,5001702650,100.00,,,,
    14.594626500,915782,,r10,5001710625,100.00,,,,
    14.594626500,60921761,,r12,5001703750,100.00,,,,
    14.594626500,1787914,,r42,5001702950,100.00,,,,
    14.594626500,256149,,r48,5001692175,100.00,,,,
    14.594626500,115251467,,r72,5001678950,100.00,,,,
    17.094987500,449337105,,r11,5001567229,100.00,,,,
    17.094987500,1004170,,r10,5001562041,100.00,,,,
    17.094987500,75681781,,r12,5001554666,100.00,,,,
    17.094987500,2362642,,r42,5001544937,100.00,,,,
    17.094987500,299652,,r48,5001533750,100.00,,,,
    17.094987500,144589875,,r72,5001520812,100.00,,,,
    19.595300875,535407922,,r11,5001434821,100.00,,,,
    19.595300875,1185003,,r10,5001429553,100.00,,,,
    19.595300875,94446165,,r12,5001422250,100.00,,,,
    19.595300875,2833338,,r42,5001413839,100.00,,,,
    19.595300875,368140,,r48,5001404232,100.00,,,,
    19.595300875,181321947,,r72,5001393053,100.00,,,,
    22.095591000,495658610,,r11,5001328859,100.00,,,,
    22.095591000,1014147,,r10,5001323312,100.00,,,,
    22.095591000,87496254,,r12,5001316875,100.00,,,,
    22.095591000,2330908,,r42,5001309531,100.00,,,,
    22.095591000,379706,,r48,5001301171,100.00,,,,
    22.095591000,164182028,,r72,5001291625,100.00,,,,
    24.595908000,533083456,,r11,5001243472,100.00,,,,
    24.595908000,974647,,r10,5001240027,100.00,,,,
    24.595908000,87471086,,r12,5001235750,100.00,,,,
    24.595908000,2807687,,r42,5001230708,100.00,,,,
    24.595908000,343811,,r48,5001224791,100.00,,,,
    24.595908000,165084264,,r72,5001217680,100.00,,,,
    27.096293875,562663104,,r11,5001187425,100.00,,,,
    27.096293875,1168140,,r10,5001186425,100.00,,,,
    27.096293875,100124163,,r12,5001184625,100.00,,,,
    27.096293875,2786988,,r42,5001182062,100.00,,,,
    27.096293875,369756,,r48,5001178775,100.00,,,,
    27.096293875,193852341,,r72,5001173225,100.00,,,,
    29.596735875,477488920,,r11,5001157284,100.00,,,,
    29.596735875,941662,,r10,5001156397,100.00,,,,
    29.596735875,86348004,,r12,5001154761,100.00,,,,
    29.596735875,2521381,,r42,5001152511,100.00,,,,
    29.596735875,373813,,r48,5001149511,100.00,,,,
    29.596735875,166463317,,r72,5001145670,100.00,,,,
    32.097118125,525927161,,r11,5001135666,100.00,,,,
    32.097118125,1016391,,r10,5001133312,100.00,,,,
    32.097118125,96479924,,r12,5001129760,100.00,,,,
    32.097118125,2467532,,r42,5001125510,100.00,,,,
    32.097118125,390872,,r48,5001120625,100.00,,,,
    32.097118125,182937585,,r72,5001114937,100.00,,,,
    34.597588750,518657389,,r11,5001120538,100.00,,,,
    34.597588750,925405,,r10,5001118576,100.00,,,,
    34.597588750,90847286,,r12,5001115403,100.00,,,,
    34.597588750,2365927,,r42,5001111586,100.00,,,,
    34.597588750,392744,,r48,5001107240,100.00,,,,
    34.597588750,172659065,,r72,5001101971,100.00,,,,
    37.098114375,541193869,,r11,5001107062,100.00,,,,
    37.098114375,921419,,r10,5001106500,100.00,,,,
    37.098114375,92261504,,r12,5001105285,100.00,,,,
    37.098114375,2580085,,r42,5001103598,100.00,,,,
    37.098114375,397545,,r48,5001101303,100.00,,,,
    37.098114375,174124141,,r72,5001098366,100.00,,,,
    39.598528875,552729369,,r11,5001096958,100.00,,,,
    39.598528875,893660,,r10,5001094816,100.00,,,,
    39.598528875,93695805,,r12,5001091966,100.00,,,,
    39.598528875,3371495,,r42,5001088616,100.00,,,,
    39.598528875,379724,,r48,5001084800,100.00,,,,
    39.598528875,179431518,,r72,5001080208,100.00,,,,
    42.098923125,658016044,,r11,5001076687,100.00,,,,
    42.098923125,1253772,,r10,5001074781,100.00,,,,
    42.098923125,114223355,,r12,5001072406,100.00,,,,
    42.098923125,2916447,,r42,5001069624,100.00,,,,
    42.098923125,328005,,r48,5001066359,100.00,,,,
    42.098923125,216985051,,r72,5001062445,100.00,,,,
    44.599268000,541028193,,r11,5001054889,100.00,,,,
    44.599268000,1069588,,r10,5001052867,100.00,,,,
    44.599268000,92846209,,r12,5001050382,100.00,,,,
    44.599268000,2164373,,r42,5001047441,100.00,,,,
    44.599268000,310154,,r48,5001044132,100.00,,,,
    44.599268000,178269301,,r72,5001040183,100.00,,,,
    47.099577000,577162638,,r11,5001034791,100.00,,,,
    47.099577000,1077396,,r10,5001032013,100.00,,,,
    47.099577000,103896274,,r12,5001029006,100.00,,,,
    47.099577000,2668911,,r42,5001025534,100.00,,,,
    47.099577000,361217,,r48,5001021597,100.00,,,,
    47.099577000,198841396,,r72,5001017111,100.00,,,,
    49.599966125,509869531,,r11,5001010967,100.00,,,,
    49.599966125,913743,,r10,5001010289,100.00,,,,
    49.599966125,92490055,,r12,5001009368,100.00,,,,
    49.599966125,2536230,,r42,5001008111,100.00,,,,
    49.599966125,348517,,r48,5001006388,100.00,,,,
    49.599966125,176163115,,r72,5001004230,100.00,,,,
    52.100344250,501653893,,r11,5001004443,100.00,,,,
    52.100344250,890492,,r10,5001002643,100.00,,,,
